DirectorID,EXECID,execCIK
88312,00212,NA
61807,11416,NA
332443,12299,NA
332442,00214,NA
536628,44984,NA
12349,10046,NA
31670,01417,NA
32837,12098,NA
47901,16198,NA
532912,48750,NA
28954,16244,NA
207632,16200,NA
34147,18341,NA
32204,24398,NA
31466,00216,NA
604908,40812,NA
31460,03765,NA
31463,00778,NA
35815,14582,NA
1338992,48755,NA
205153,26385,NA
81662,16172,NA
272180,23462,NA
81732,16171,NA
82252,16170,NA
83547,05295,NA
333258,27828,NA
83487,05296,NA
490289,35554,NA
221037,13381,NA
141514,17058,NA
141489,11314,NA
141503,17057,NA
1082730,40808,NA
182772,10860,NA
182773,10861,NA
371645,37277,NA
344264,25058,NA
35019,14569,NA
35001,12528,NA
35002,12529,NA
35010,14568,NA
805086,14906,NA
805081,35612,NA
141265,24764,NA
200300,05627,NA
200310,05626,NA
332966,27873,NA
183499,07813,NA
888002,46213,NA
446016,30421,NA
489318,30339,NA
221394,05022,NA
750963,46422,NA
203813,32795,NA
35745,00221,NA
30463,03925,NA
1055519,42369,NA
598859,46780,NA
326736,27722,NA
326734,27723,NA
91452,32515,NA
105922,13125,NA
334236,28223,NA
1094129,47256,NA
140574,05363,NA
206494,05364,NA
55901,12589,NA
486017,35219,NA
35119,00179,NA
49701,18826,NA
35514,16486,NA
535530,32938,NA
532829,50986,NA
141598,21505,NA
325460,28523,NA
106087,30113,NA
105272,30189,NA
489844,30193,NA
338677,17690,NA
339763,21700,NA
32646,23012,NA
32533,14266,NA
10371,02047,NA
330328,30847,NA
1042506,48984,NA
489472,29393,NA
220820,06557,NA
220850,06559,NA
220833,06558,NA
489789,50410,NA
221224,06600,NA
332492,26717,NA
374657,48860,NA
373240,40399,NA
182092,07876,NA
625156,35130,NA
515842,58422,NA
206379,26787,NA
482047,45394,NA
332441,11284,NA
593544,58906,NA
275083,18414,NA
273101,18415,NA
275808,30199,NA
275692,30197,NA
546651,43278,NA
622164,56333,NA
622130,56342,NA
1199742,56339,NA
34505,23250,NA
1076189,50870,NA
5291,00229,NA
141322,15388,NA
141243,19321,NA
350113,29887,NA
141238,15386,NA
1760716,50703,NA
765918,59615,NA
336675,22585,NA
336655,22584,NA
336664,27914,NA
533113,47055,NA
336629,33663,NA
91407,57676,NA
91412,57679,NA
35803,00233,NA
40861,02063,NA
40796,02062,NA
742333,36815,NA
51621,00235,NA
51481,16835,NA
51586,05264,NA
51396,05070,NA
494661,36487,NA
69377,17629,NA
69712,00236,NA
204192,34033,NA
141482,33699,NA
141480,33695,NA
141481,33696,NA
183917,33697,NA
310351,27989,NA
499126,33044,NA
220270,09053,NA
326320,16093,NA
220241,09051,NA
220633,24151,NA
220239,09050,NA
202225,25526,NA
35755,01608,NA
335676,34407,NA
141946,17753,NA
1365071,49248,NA
85607,01553,NA
47096,05946,NA
1543622,52172,NA
604048,10246,NA
534600,57398,NA
60002,17311,NA
1016836,46100,NA
590837,09800,NA
344414,36364,NA
337037,41474,NA
336967,37770,NA
371427,14732,NA
106577,10210,NA
106077,00241,NA
322027,56981,NA
1192684,44766,NA
273140,28747,NA
83307,09925,NA
82747,13469,NA
82752,17156,NA
82742,09924,NA
9371,43210,NA
333101,27663,NA
104907,02109,NA
36354,13734,NA
41376,24486,NA
837621,43570,NA
532516,47157,NA
596455,11544,NA
371725,20653,NA
328862,17983,NA
55127,24703,NA
54192,15979,NA
54472,23325,NA
327393,32393,NA
327123,32391,NA
202614,27369,NA
69102,15251,NA
203123,24347,NA
183695,24983,NA
339906,35233,NA
202365,17935,NA
202367,17939,NA
182475,28752,NA
533247,56276,NA
183399,35025,NA
486090,56272,NA
34329,05960,NA
486834,38529,NA
1531644,51241,NA
1074910,45701,NA
35515,21287,NA
320494,15701,NA
646299,48156,NA
82522,13567,NA
57712,01291,NA
57272,01495,NA
36547,06462,NA
1058657,45881,NA
1282312,45229,NA
68137,40645,NA
1849451,56834,NA
206832,51787,NA
1330846,51791,NA
605577,37630,NA
204005,16893,NA
48626,12537,NA
202153,30675,NA
1127299,43018,NA
202167,22352,NA
517326,43851,NA
181782,14296,NA
1053607,36831,NA
140702,02137,NA
273084,32939,NA
86662,18687,NA
594026,50161,NA
183481,17947,NA
332560,25752,NA
183354,17945,NA
92072,52297,NA
329012,51864,NA
1586878,56180,NA
328985,51867,NA
507460,48292,NA
507463,48299,NA
546211,39498,NA
183414,32958,NA
370506,39889,NA
603803,43208,NA
86732,07688,NA
86712,07687,NA
1095561,51352,NA
1095552,44779,NA
88902,22197,NA
88647,04347,NA
88947,22198,NA
346704,14672,NA
275314,28633,NA
1456683,48766,NA
14755,25386,NA
275319,28636,NA
275313,28634,NA
275318,28635,NA
32010,00260,NA
49931,23027,NA
49911,12452,NA
49936,10466,NA
49941,23029,NA
49961,18411,NA
339126,36491,NA
339117,36492,NA
1128694,42838,NA
1010737,48584,NA
200048,32983,NA
322821,37365,NA
183139,30049,NA
183129,18315,NA
443541,19036,NA
443540,05391,NA
43656,01487,NA
43616,01486,NA
43661,03077,NA
43681,12267,NA
43701,27325,NA
1531653,50008,NA
1287749,50006,NA
47771,22560,NA
48656,09209,NA
142126,00262,NA
48891,09211,NA
48686,09210,NA
43126,32990,NA
1312816,45383,NA
181622,35575,NA
27128,18115,NA
106352,13022,NA
204552,18371,NA
86597,11241,NA
206502,15416,NA
1960271,58355,NA
985004,58353,NA
371720,28398,NA
372016,25348,NA
204605,06204,0001204663
87566,10441,0001204666
88557,00264,NA
103987,12135,NA
1055542,12134,NA
81772,18297,NA
332553,27583,NA
331854,48787,NA
517620,32463,NA
203588,19836,NA
1125867,43592,NA
90127,18580,NA
90087,18579,NA
330711,35753,NA
34852,27535,NA
1391519,47690,NA
642222,42920,NA
505263,30432,NA
505254,06174,NA
341768,25534,NA
341782,25533,NA
183142,58454,NA
620002,42358,NA
106182,42359,NA
220784,02189,NA
488700,32942,NA
324137,28169,NA
371767,20372,NA
493257,39972,NA
341501,05451,NA
201620,19147,NA
341505,21953,NA
515181,34058,NA
486419,35196,NA
331094,54900,NA
52242,23192,NA
160071,26145,NA
202146,31383,NA
322740,16276,NA
322736,15452,NA
322738,15450,NA
1279903,45689,NA
322749,15269,NA
206654,45171,NA
201774,25328,NA
328967,32944,NA
334301,32949,NA
90432,15031,NA
205677,06714,NA
33003,02203,NA
535462,36838,NA
24985,02205,NA
372689,25266,NA
373155,15203,NA
372984,28324,NA
497092,31388,NA
201440,22956,NA
201438,22955,NA
61427,07318,NA
622974,58458,NA
546094,33950,NA
372598,14175,NA
491540,42794,NA
45626,13502,NA
35062,13499,NA
536144,33948,NA
201112,32084,NA
346293,32953,NA
339960,30253,NA
504465,44849,NA
1269387,49137,NA
141795,14681,NA
487865,29218,NA
340321,51558,NA
276060,25620,NA
106663,22543,NA
92027,22542,NA
340440,34984,NA
339941,34414,NA
341115,34418,NA
594008,35875,NA
1457129,48581,NA
58007,24437,NA
22705,19247,NA
33758,02221,NA
183797,27682,NA
36906,00275,NA
36903,05398,NA
36902,05397,NA
490718,32606,NA
66367,11821,NA
66302,11820,NA
43691,19771,NA
1259642,47526,NA
340319,34419,NA
203659,01872,NA
497855,29922,NA
1054451,50109,NA
655130,32967,NA
71242,07568,NA
180753,49542,NA
504661,32968,NA
60401,19174,NA
60396,16050,NA
326095,32613,NA
60421,21545,NA
44011,33078,NA
140922,10713,NA
1207182,46262,NA
341666,30202,NA
341656,30206,NA
36850,30715,NA
32613,13497,NA
32603,00281,NA
17032,06335,NA
59996,17701,NA
60006,17698,NA
24939,14931,NA
182922,31632,NA
182919,19537,NA
182917,21698,NA
140492,17624,NA
182903,17628,NA
183289,13575,NA
202790,13574,NA
333894,30352,NA
35484,17593,NA
534974,51812,NA
341466,51826,NA
457044,29421,NA
329046,26293,NA
329050,18478,NA
1320087,50623,NA
67962,12813,NA
204211,31329,NA
70742,14878,NA
1475623,49217,NA
201611,28586,NA
201413,16072,NA
374031,41328,NA
374179,31707,NA
323762,17875,NA
373822,24298,NA
205608,21109,NA
590656,43542,NA
550943,45652,NA
67662,05557,NA
343798,51074,NA
343799,51066,NA
879711,11930,NA
1113938,51070,NA
342871,11663,NA
332174,34361,NA
342772,24138,NA
62347,27781,NA
38021,08651,NA
50156,26816,NA
346517,17483,NA
91987,17480,NA
340465,54858,NA
43491,16589,NA
596469,43519,NA
141703,26376,NA
141671,03764,NA
141681,05441,NA
70672,01154,NA
81702,09802,NA
890947,43810,NA
505224,34714,NA
91477,43811,NA
321204,10045,NA
78802,12745,NA
1371978,47546,NA
1277026,55736,NA
1277021,55737,NA
8483,32979,NA
448115,32980,NA
38516,32978,NA
182248,30617,NA
1118786,43054,NA
183827,27674,NA
1207303,55827,NA
22478,45390,NA
375450,29211,NA
68442,18493,NA
200896,30623,NA
200903,30622,NA
342103,20686,NA
983699,48373,NA
546830,40275,NA
375161,40274,NA
375160,40273,NA
203340,02155,NA
200739,35045,NA
374947,49780,NA
532443,37051,NA
201590,33726,NA
81922,44505,NA
140794,02333,NA
140827,02335,NA
140805,02334,NA
200112,13216,NA
53911,19454,NA
200086,06878,NA
42966,06879,NA
327053,29641,NA
182979,09084,NA
1286205,49223,NA
513209,56830,NA
1059311,49225,NA
1059310,49222,NA
1060649,49221,NA
15109,28337,NA
7801,28339,NA
204713,18813,NA
33858,34228,NA
33852,34229,NA
202282,37849,NA
141713,37848,NA
181551,18935,NA
43416,18919,NA
43426,18922,NA
43401,18920,NA
52367,14346,NA
43451,18921,NA
43381,29678,NA
88602,33956,NA
348728,41970,NA
323823,28553,NA
140940,06761,NA
487448,00025,NA
373108,06772,NA
329123,34954,NA
482764,23714,NA
590756,56388,NA
373902,56393,NA
510998,40232,NA
221484,23469,NA
221523,05453,NA
47541,21013,NA
487710,29210,NA
106603,19397,NA
452406,31932,NA
70447,15864,NA
57322,13992,NA
70467,15863,NA
36928,00298,NA
36934,16386,NA
38981,09141,NA
333721,44847,NA
1110512,44848,NA
532083,41759,NA
36767,16301,NA
349788,41761,NA
620256,36253,NA
85912,05466,NA
1079034,42476,NA
594509,57724,NA
1391562,57725,NA
1719528,50606,NA
440578,44007,NA
440566,44009,NA
440568,44010,NA
515707,47713,NA
515711,47709,NA
325848,03743,NA
480780,55830,NA
57267,24420,NA
56932,01504,NA
106669,26094,NA
34674,10516,NA
34692,12617,NA
34733,25369,NA
34716,10518,NA
34714,10517,NA
890775,44157,NA
140473,02272,NA
456742,30898,NA
140464,00302,NA
204606,15176,NA
141380,16578,NA
183754,27548,NA
205636,09930,NA
34210,10348,NA
371855,31213,NA
183807,27837,NA
90842,10349,NA
200354,27313,NA
65517,14261,NA
67857,14264,NA
65552,20684,NA
372495,34015,NA
39046,03675,NA
33343,01116,NA
375677,42034,NA
83492,05492,NA
1117756,42960,NA
343329,17558,NA
343324,17557,NA
202767,25538,NA
30508,19937,NA
835395,39948,NA
852188,36839,NA
65392,17279,NA
54907,05647,NA
204995,14626,NA
201753,01217,NA
89812,05046,NA
342878,36504,NA
34213,00784,NA
204347,29043,NA
184055,24489,NA
142219,24490,NA
142212,32998,NA
142206,24488,NA
36141,21065,NA
205635,24914,NA
33673,23422,NA
1205332,45748,NA
34334,13508,NA
274880,20360,NA
274874,20361,NA
344339,19158,NA
54822,02089,NA
54867,23465,NA
205612,58971,NA
50926,02088,NA
556507,45046,NA
504669,45040,NA
181805,15990,NA
33550,18824,NA
338341,10276,NA
888165,45986,NA
1385371,49366,NA
91502,20394,NA
453546,45987,NA
207096,20393,NA
39951,23601,NA
485545,41416,NA
750957,59348,NA
505806,55704,NA
505811,55706,NA
651846,60306,NA
345664,36091,NA
1482553,47963,NA
346082,36089,NA
320431,24929,NA
103867,17506,NA
66567,15191,NA
556296,47086,NA
180978,15092,NA
542755,16312,NA
181006,20377,NA
181775,20378,NA
1521640,52166,NA
332064,28591,NA
274740,34920,NA
50666,01603,NA
82452,21019,NA
183262,21020,NA
534777,32619,NA
200481,01604,NA
41751,23204,NA
444123,58081,NA
1404200,46690,NA
457335,32145,NA
83217,11946,NA
84507,14278,NA
34678,42986,NA
103257,29529,NA
34345,05706,NA
35252,29530,NA
375491,37261,NA
375410,37259,NA
220105,25113,NA
51792,01829,NA
51882,23269,NA
55732,03656,NA
37586,01830,NA
1138213,43778,NA
447451,28895,NA
1095057,46779,NA
1369107,56224,NA
310311,22884,NA
6499,00833,NA
791001,35156,NA
34420,01223,NA
57976,21430,NA
274619,26285,NA
91792,22618,NA
374793,46600,NA
335020,46604,NA
374806,46601,NA
90062,12601,NA
203008,18233,NA
201918,21406,NA
90437,18230,NA
334188,51580,NA
34437,01822,NA
33962,12571,NA
310270,31181,NA
60087,04279,NA
47036,19778,NA
46791,00865,NA
1897918,56385,NA
341097,33024,NA
202415,22675,NA
180716,02187,NA
1056815,41538,NA
1668817,56832,NA
1451487,50062,NA
444821,23713,NA
441178,22434,NA
329688,51726,NA
202795,27173,NA
326798,07713,NA
203591,24346,NA
201450,30405,NA
1207036,44810,NA
47756,15533,NA
47676,11445,NA
35527,13331,NA
16300,01503,NA
457321,10464,NA
202781,25544,NA
181467,43723,NA
181463,43726,NA
33302,12420,NA
1068880,52782,NA
32663,02773,NA
334754,25614,NA
334737,22642,NA
54581,29161,NA
492142,32620,NA
36232,04270,NA
17041,20887,NA
36208,00325,NA
56092,22723,NA
221381,22724,NA
510212,08546,NA
509957,36512,NA
35228,01144,NA
35468,24165,NA
2095,00326,NA
35223,20396,NA
34883,14011,NA
35222,14012,NA
35225,05699,NA
182192,20386,NA
182194,21789,NA
182185,20388,NA
182184,20385,NA
498412,31977,NA
182187,12977,NA
551771,36518,NA
337338,34425,NA
490317,34424,NA
330179,27253,NA
180750,18422,NA
35174,14642,NA
140557,05514,NA
514599,31536,NA
332352,31585,NA
1008994,46045,NA
550509,41973,NA
347212,41972,NA
39191,27539,NA
337628,36524,NA
604944,04828,NA
533163,33308,NA
207120,33731,NA
830059,37074,NA
204737,14042,NA
331420,13786,0001205355
142039,13783,NA
645566,45095,NA
372505,42298,NA
38621,20961,NA
373998,02433,NA
26649,12727,NA
65432,00327,NA
623348,50973,NA
183068,30356,NA
183066,30354,NA
183073,30357,NA
640903,36047,NA
338328,15436,NA
338442,22032,NA
338437,26980,NA
338330,17204,NA
374336,34564,NA
1197971,45833,NA
1202489,58784,NA
1202490,58788,NA
204092,23144,NA
1195248,49479,NA
843044,40438,NA
207005,26869,NA
200471,25410,NA
71157,20662,NA
71167,20664,NA
71142,20661,NA
39706,03091,NA
204855,27714,NA
62546,05973,NA
1056961,42094,NA
842915,42088,NA
450786,60625,NA
1096203,60629,NA
494433,32757,NA
546724,60206,NA
202949,09090,NA
202948,09089,NA
58531,02436,NA
58521,01440,NA
182183,12199,NA
270215,13557,NA
1308438,46283,NA
339425,34444,NA
339365,34443,NA
374814,48113,NA
326339,48116,NA
338679,34438,NA
338802,34439,NA
81762,21319,NA
81677,21318,NA
203850,21327,NA
1083966,50425,NA
603844,35078,NA
1372866,57767,NA
67362,14525,NA
202312,55839,NA
206488,24698,NA
346029,29414,NA
36541,04322,NA
1089745,41710,NA
202552,36535,NA
532783,36529,NA
181379,11535,NA
141004,16501,NA
140984,16499,NA
182359,33003,NA
751805,35272,NA
182360,33005,NA
497202,33004,NA
58687,24621,NA
207481,21144,NA
141045,21142,NA
141083,21143,NA
552575,33013,NA
202729,35125,NA
270825,35123,NA
202727,35122,NA
546960,33738,NA
333982,28021,NA
48071,15171,NA
1303447,45810,NA
495674,33438,NA
1272440,57283,NA
517673,35536,0001390811
182070,26552,NA
182075,26553,NA
51386,12445,NA
590109,36245,NA
29808,12444,NA
51286,12443,NA
51266,17879,NA
50436,12448,NA
595318,42506,NA
88797,09847,NA
1349878,57147,NA
765386,57150,NA
181208,45113,NA
504119,30768,NA
512497,45116,NA
887000,07269,NA
452023,01877,NA
451936,16253,NA
182380,22414,NA
182385,22413,NA
345671,22677,NA
57397,05700,NA
206005,19100,NA
35069,19098,NA
621689,32580,NA
499701,40391,NA
1312468,53902,NA
57751,27609,NA
1197628,50568,NA
51257,21126,NA
51262,20780,NA
450487,46815,NA
450486,46816,NA
332318,08296,NA
35643,34128,NA
453223,31515,NA
451520,36143,NA
204386,21311,NA
451524,32200,NA
332330,22440,NA
775137,44886,NA
534954,32586,NA
36267,01229,NA
35061,00675,NA
602892,43498,NA
602895,43502,NA
33328,00795,NA
43546,16588,NA
895186,43301,NA
484778,54178,NA
43526,16586,NA
452655,47275,NA
62662,11440,NA
62732,31508,NA
180613,36538,NA
1058731,48187,NA
1517884,54021,NA
59261,24958,NA
59296,06737,NA
59681,11797,NA
59166,06738,NA
272649,28110,NA
59311,06741,NA
1542412,48759,NA
375394,49516,NA
375391,33035,NA
310366,45069,NA
324756,13622,NA
182636,18610,NA
35723,32024,NA
1253894,49947,NA
32014,05779,NA
32038,27906,NA
32018,01558,NA
32005,10440,NA
32122,26689,NA
457988,36315,NA
1372374,59157,NA
273252,36313,NA
1406494,46756,NA
544875,42227,NA
1009904,42225,NA
273275,59156,NA
273245,36314,NA
344477,48401,NA
601275,42945,NA
200882,04247,NA
536623,43767,NA
1937977,56347,NA
646335,45313,NA
553095,45316,NA
141746,15993,NA
141748,15992,NA
141750,20293,NA
141751,20292,NA
71092,11423,NA
82062,11421,NA
71012,20690,NA
106407,22829,NA
106402,01480,NA
537387,41475,NA
55752,04335,NA
55742,12133,NA
55737,13993,NA
310475,33041,NA
70422,16408,NA
590171,32420,NA
203617,20801,NA
69852,48713,NA
69797,14812,NA
540585,35435,NA
1797175,59185,NA
451716,24191,NA
452620,17904,NA
451418,03759,NA
34164,12470,NA
33973,02503,NA
184074,39902,NA
34046,19777,NA
1722,02549,NA
204027,03687,NA
26180,14924,NA
33439,00342,NA
33433,02545,NA
42211,30590,NA
332472,33048,NA
332465,00344,NA
333348,27779,NA
270771,14646,NA
201322,00345,NA
489595,29384,NA
550684,44163,NA
66747,21149,NA
66837,32796,NA
66807,24631,NA
66842,27108,NA
66772,21151,NA
140943,25494,NA
43076,00341,NA
547132,52640,NA
205039,22813,NA
200167,22339,NA
56826,01840,NA
490880,35410,NA
329163,29327,NA
63267,06770,NA
332915,04433,NA
516521,35378,NA
338407,50305,NA
553376,55309,NA
445643,50226,NA
34151,00350,NA
203638,27451,NA
203640,14277,NA
182331,15294,NA
1091391,42106,NA
1091393,42105,NA
201603,22207,NA
201605,22206,NA
603540,53663,NA
200831,53659,NA
1302499,55594,NA
200591,28455,NA
270309,28456,NA
532705,41923,NA
334131,28117,NA
492434,40773,NA
500955,59323,NA
335983,59330,NA
1070439,59321,NA
1075985,59334,NA
141416,16857,NA
206782,16859,NA
202939,30210,NA
599322,45546,NA
207071,30209,NA
202935,30207,NA
534932,35314,NA
34830,00914,NA
324123,56512,NA
201140,34036,NA
70512,04571,NA
70942,04573,NA
70897,04569,NA
51306,31008,NA
56226,04420,NA
56251,04418,NA
1757653,51161,NA
140026,16329,NA
1014020,41559,NA
206069,25202,NA
329294,48035,NA
892475,41668,NA
334661,29665,NA
270497,29664,NA
1094244,34934,NA
550927,36551,NA
332806,44576,NA
488928,31306,NA
550938,36549,NA
36863,29132,NA
342697,31859,NA
621318,41238,NA
47161,01526,NA
200344,20572,NA
200329,20573,NA
90197,21196,NA
90147,11293,NA
489986,31480,NA
89982,16743,NA
50231,23954,NA
52742,04431,NA
52752,12778,NA
450756,48535,NA
517635,48533,NA
338470,48534,NA
61462,21274,NA
181176,25089,NA
181126,25086,NA
181157,25087,NA
760423,44721,NA
181181,25090,NA
35032,01421,NA
35051,12563,NA
35052,00964,NA
35031,00376,NA
1058760,55636,NA
60847,23689,NA
221673,25491,NA
310519,02630,NA
270118,02627,NA
221679,15551,NA
1301933,52792,NA
33650,16020,NA
141862,22499,NA
517744,45004,NA
511986,45000,NA
333414,27831,NA
377369,25512,NA
220331,25389,NA
1097121,00382,NA
207490,10823,NA
182514,02365,NA
182663,30101,NA
204397,21241,NA
452539,30102,NA
35823,18101,NA
491125,40835,NA
532411,35166,NA
66832,05697,NA
66757,12364,NA
25392,15987,NA
273867,17301,0001235578
273870,17302,0001235573
140283,12437,NA
534321,43861,NA
203922,44526,NA
511761,31510,NA
204143,26240,NA
554866,41595,NA
327661,41594,NA
890826,41601,NA
70557,11300,NA
90797,22257,NA
22706,12772,NA
34156,54933,NA
22717,24767,NA
42556,29617,NA
22707,19249,NA
456426,32688,NA
35574,00387,NA
35601,04448,NA
38806,06045,NA
